community_name,plate,site,age,building_density,building_type,house_count,building_count,green_rate,avr_price,develop_company,lat,lng,address,community_id,growth,,,,,,,,,,,,,,,,,,,,,,,,,
紫金湾,元和,元和,2,0.8,板楼,39,11,40,17282,暂无信息,31.3683,120.654,{尊园路2号},2.40E+14,0.275126633,,,,,,,,,,,,,,,,,,,,,,,,,
紫金名苑,朱泾,朱泾,10,0,Null,473,171,0,14849,暂无信息,30.8956,121.178,{众安街389弄},5.01E+12,0.182996906,,,,,,,,,,,,,,,,,,,,,,,,,
紫金路13弄,豫园,豫园,Null,0,Null,1,3,0,50697,暂无信息,31.2357,121.494,{紫金路13弄},5.01E+12,0.282273146,,,,,,,,,,,,,,,,,,,,,,,,,
紫金兰花苑,彭浦,彭浦,17,2.2,Null,230,17,38,40163,就省房地产开发有限公司,31.3231,121.453,{共和新路4618弄},5.01E+12,0.322030621,,,,,,,,,,,,,,,,,,,,,,,,,
紫金九号,唐镇,唐镇,Null,0,板楼,1,1,0,Null,Null,31.2347,121.672,{顾唐路龙东大道路口},5.01E+15,Null,,,,,,,,,,,,,,,,,,,,,,,,,
紫金花园,九亭,九亭,10,1.5,Null,931,42,40,29110,上海振亭房地产开发有限公司,31.131,121.334,{沪亭南路208弄80-127号},5.01E+12,0.334883956,,,,,,,,,,,,,,,,,,,,,,,,,
紫金瀚宫,潍坊,潍坊,17,3.5,Null,166,11,28,Null,上海紫天企业发展,31.2312,121.525,{南泉北路1035号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
紫金公馆,凉城,凉城,7,0.35,Null,464,6,17,30885,上海爱景置业有限公司,31.2789,121.475,{同丰路667弄},5.01E+12,0.352527571,,,,,,,,,,,,,,,,,,,,,,,,,
紫江国际大厦,衡山路,衡山路,21,0,Null,1,2,0,49039,暂无信息,31.2053,121.452,{吴兴路281号},5.01E+12,0.282263999,,,,,,,,,,,,,,,,,,,,,,,,,
紫汇苑,斜土路,斜土路,13,1.2,Null,100,2,35,54367,上海紫汇房地产有限公司,31.2007,121.475,{茶陵路1号},5.01E+12,0.172570213,,,,,,,,,,,,,,,,,,,,,,,,,
紫华欣苑,周家嘴路,周家嘴路,Null,0,Null,718,9,0,Null,上海杨浦置地有限公司,31.2851,121.556,{内江路222弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
紫华路30弄,豫园,豫园,56,0,Null,1,2,0,Null,暂无信息,31.2314,121.496,{紫华路30弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
紫华大楼,人民广场,人民广场,27,4.5,Null,140,2,35,55532,上海紫华房地产开发,31.2329,121.476,{重庆北路205号},5.01E+12,0.281744313,,,,,,,,,,,,,,,,,,,,,,,,,
紫虹嘉苑,临平路,临平路,13,3.5,Null,585,13,30,66472,上海紫江房地产有限公司,31.2669,121.509,{岳州路399弄},5.01E+12,0.174722041,,,,,,,,,,,,,,,,,,,,,,,,,
紫虹大厦,虹桥,虹桥,20,4,Null,144,2,28,40781,海八维房地产公司,31.2122,121.416,{中山西路800弄57号},5.01E+12,0.436425387,,,,,,,,,,,,,,,,,,,,,,,,,
紫光苑,西藏北路,西藏北路,13,1.76,Null,116,3,40,46861,上海北方企业（集团）有限公司,31.2662,121.48,{宝通路518弄},5.01E+12,0.393649205,,,,,,,,,,,,,,,,,,,,,,,,,
紫光大厦,陆家嘴,陆家嘴,18,4.6,Null,132,2,20,47943,清华紫光房地产开发有限公司,31.2352,121.517,{商城路341号},5.01E+12,0.169420051,,,,,,,,,,,,,,,,,,,,,,,,,
紫谷公寓,衡山路,衡山路,20,1.2,Null,39,5,30,70949,暂无信息,31.2077,121.454,{建国西路617弄1-4号},5.01E+12,0.462761366,,,,,,,,,,,,,,,,,,,,,,,,,
紫粉弄2号,桃花坞,桃花坞,Null,0,平房,1,1,0,Null,暂无信息,31.3235,120.62,{紫粉弄2号},2.31E+15,Null,,,,,,,,,,,,,,,,,,,,,,,,,
紫都上海晶园,佘山,佘山,11,0.2,Null,239,240,57,66823,上海紫都佘山房产有限公司,31.1103,121.2,{佘北公路389弄},5.01E+12,0.125827939,,,,,,,,,,,,,,,,,,,,,,,,,
紫东新苑,松江新城,松江新城,11,1.2,板楼,1842,116,39,22164,上海东紫房地产发展有限公司,31.0475,121.216,{新松江路1388弄},5.01E+12,0.303307602,,,,,,,,,,,,,,,,,,,,,,,,,
紫丁香花园,万祥镇,万祥镇,12,0.3,Null,113,112,38,15626,紫丁香开发商,30.9788,121.815,{三三公路1518弄},5.01E+12,0.151128343,,,,,,,,,,,,,,,,,,,,,,,,,
紫堤苑,华漕,华漕,16,1.6,Null,196,25,38,28779,上海沪莘置业发展有限公司,31.2125,121.304,{北翟路5088弄},5.01E+12,0.408077826,,,,,,,,,,,,,,,,,,,,,,,,,
紫堤坊,华漕,华漕,12,0,Null,240,21,0,28012,暂无信息,31.2133,121.303,{纪翟路99弄},5.01E+12,0.453877737,,,,,,,,,,,,,,,,,,,,,,,,,
紫翠苑,高行,高行,11,1.5,Null,1744,140,35,41787,上海亿峰置业有限公司,31.3072,121.62,"{俱进路500弄,俱进路505弄}",5.01E+12,0.271039573,,,,,,,,,,,,,,,,,,,,,,,,,
紫翠高清苑,北蔡,北蔡,5,1.6,Null,462,18,35,50068,暂无信息,31.1723,121.55,{下南路115弄},5.01E+12,0.396004254,,,,,,,,,,,,,,,,,,,,,,,,,
紫安大厦,静安寺,静安寺,6,0,Null,55,2,0,30036,暂无信息,31.2295,121.449,{愚园路309号（愚园路315号）},5.01E+12,0.003454264,,,,,,,,,,,,,,,,,,,,,,,,,
梓潼新村,周浦,周浦,29,1.38,Null,116,10,42,Null,周康房地产开发有限公司,31.1259,121.581,{梓潼新村},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
梓潼公寓,周浦,周浦,15,1.5,Null,118,13,30,34804,周康房地产,31.1253,121.581,{上南路7959弄},5.01E+12,0.166105806,,,,,,,,,,,,,,,,,,,,,,,,,
梓泰公寓,武宁,武宁,Null,0,Null,56,2,0,Null,暂无信息,31.2374,121.429,{曹杨路112号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
梓树园,康健,康健,20,2.2,Null,611,8,35,58141,上海梅苑房地产开发公司,31.1684,121.437,{钦州路108号},5.01E+12,0.351188841,,,,,,,,,,,,,,,,,,,,,,,,,
梓康路660弄,御桥,御桥,8,0,Null,442,34,0,Null,暂无信息,31.1553,121.574,{梓康路660弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
梓康路431号,康桥,康桥,12,0,Null,10,2,0,19611,暂无信息,31.128,121.57,{梓康路431号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
梓康路407号,康桥,康桥,12,0,Null,10,2,0,Null,暂无信息,31.1281,121.57,{浦东新区梓康路407号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
梓康路395号,康桥,康桥,10,0,Null,1,2,0,Null,暂无信息,31.1281,121.571,{梓康路395号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
梓康路385号,康桥,康桥,12,0,Null,10,2,42,Null,上海欣康物业经营管理有限公司,31.128,121.571,{梓康路385号},5.07E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
子长小区,甘泉宜川,甘泉宜川,30,1.8,Null,1606,63,35,44716,西部集团,31.2681,121.442,{子长路77弄},5.01E+12,0.247640836,,,,,,,,,,,,,,,,,,,,,,,,,
子长路349弄,甘泉宜川,甘泉宜川,Null,0,Null,1,2,0,Null,暂无信息,31.2666,121.441,{子长路349弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
子长路241弄,甘泉宜川,甘泉宜川,Null,0,Null,1,2,0,42471,暂无信息,31.2666,121.441,{子长路241弄},5.01E+12,0.282272977,,,,,,,,,,,,,,,,,,,,,,,,,
卓越世纪中心（青浦）,盈浦,盈浦,6,2,板楼,859,48,30,Null,上海鸿业房地产开发有限公司,31.1723,121.098,"{清河湾路819弄,"" 竹盈路339弄""}",5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
卓越世纪中心（奉贤）,南桥,南桥,4,2,板楼,1987,31,21,18548,深圳卓越世纪城房地产开发有限公司,30.9175,121.496,"{望园南路269弄,"" 百富路339弄""}",5.01E+12,0.282359224,,,,,,,,,,,,,,,,,,,,,,,,,
卓越世纪中心,南桥,南桥,1,0,板楼,104,16,0,16431,暂无信息,30.9206,121.499,{百富路388弄},5.10E+14,0.462730196,,,,,,,,,,,,,,,,,,,,,,,,,
卓越时代广场,共康,共康,1,2.5,板楼,1169,10,20,24427,暂无信息,31.346,121.442,{呼兰西路60弄},5.01E+12,0.282300462,,,,,,,,,,,,,,,,,,,,,,,,,
卓越金融大厦,外高桥,外高桥,Null,0,Null,80,2,0,Null,暂无信息,31.3534,121.6,{富特北路33号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
卓悦居,不夜城,不夜城,8,2.3,Null,1171,9,37,76849,嘉里建设,31.2504,121.464,"{民立路289弄（一期）,华康路68弄（二期）,华康路69弄（三期）}",5.01E+12,0.373988371,,,,,,,,,,,,,,,,,,,,,,,,,
拙政别墅,上海周边,上海周边,5,0.59,Null,8,8,40,38797,苏州赞威置业有限公司,31.2952,121.134,{百家巷99号},5.01E+12,-0.00564984,,,,,,,,,,,,,,,,,,,,,,,,,
庄先湾8号,苏州大学,苏州大学,Null,0,板楼,54,1,0,19439,暂无信息,31.3102,120.653,{庄先湾8号},2.40E+14,0.275152082,,,,,,,,,,,,,,,,,,,,,,,,,
庄先湾6号,苏州大学,苏州大学,Null,0,板楼,232,7,0,19439,暂无信息,31.3099,120.652,{庄先湾6号},2.40E+14,0.275152082,,,,,,,,,,,,,,,,,,,,,,,,,
庄南小区,庄行,庄行,19,0,板楼,42,25,0,8771,暂无信息,30.9325,121.406,{庄南小区},5.01E+12,0.161245632,,,,,,,,,,,,,,,,,,,,,,,,,
庄泾苑,佘山,佘山,3,0,Null,345,9,0,14903,暂无信息,31.0977,121.243,{洞照路58弄},5.01E+12,0.262271051,,,,,,,,,,,,,,,,,,,,,,,,,
庄家苑,九亭,九亭,Null,0,Null,0,1,0,14887,暂无信息,31.133,121.325,{九亭大街868弄},5.10E+14,0.36814773,,,,,,,,,,,,,,,,," 濂庣収璺?2寮?"""," 濂庣収璺?9鍙?""}""",5.01E+12,0.249471271,,,,,
庄家街34号,老西门,老西门,20,0,Null,1,2,0,Null,暂无信息,31.2263,121.495,{庄家街34号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
庄行新苑,庄行,庄行,16,1.8,板楼,60,39,35,7964,上海恒大置业限公司,30.9092,121.405,{庄行新苑},5.01E+12,0.135510744,,,,,,,,,,,,,,,,,,,,,,,,,
庄行茗苑,庄行,庄行,18,2.6,Null,22,20,36,7964,暂无信息,30.9056,121.406,{步韵街68弄},5.01E+12,0.195185534,,,,,,,,,,,,,,,,,,,,,,,,,
庄东小区,庄行,庄行,22,0,Null,1,3,0,8771,暂无信息,30.9074,121.404,{庄东小区},5.01E+12,0.282368127,,,,,,,,,,,,,,,,,,,,,,,,,
庄北小区,庄行,庄行,19,0,Null,11,9,0,Null,暂无信息,30.9148,121.403,{油车弄53号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
颛兴路50弄,颛桥,颛桥,29,0,Null,124,10,0,27106,暂无信息,31.0738,121.406,{颛兴路50弄},5.01E+12,0.282267572,,,,,,,,,,,,,,,,,,,,,,,,,
颛兴路180弄,颛桥,颛桥,22,0,Null,140,14,0,24819,暂无信息,31.0725,121.403,{颛兴路180弄},5.01E+12,0.282277146,,,,,,,,,,,,,,,,,,,,,,,,,
颛兴路100弄,颛桥,颛桥,25,0,Null,75,7,0,24819,暂无信息,31.0734,121.406,{颛兴路100弄},5.01E+12,0.282277146,,,,,,,,,,,,,,,,,,,,,,,,,
颛兴东路1277弄,颛桥,颛桥,Null,0,板楼,1,2,0,Null,暂无信息,31.0787,121.424,{颛兴东路1277弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
颛溪五村,颛桥,颛桥,22,1.5,Null,969,101,35,30047,上海颛桥房地产有限公司,31.0722,121.403,{颛兴路245弄},5.01E+12,0.311530276,,,,,,,,,,,,,,,,,,,,,,,,,
颛溪十村,颛桥,颛桥,18,0,Null,216,19,0,29785,暂无信息,31.0683,121.399,{颛盛路469弄},5.01E+12,0.231449322,,,,,,,,,,,,,,,,,,,,,,,,,
颛溪七村,颛桥,颛桥,22,0,Null,479,45,0,29973,上海颛桥房地产公司,31.0712,121.399,{颛兴路358弄},5.01E+12,0.299837435,,,,,,,,,,,,,,,,,,,,,,,,,
颛溪八村,颛桥,颛桥,22,1.8,Null,938,82,40,29314,颛元置业,31.071,121.401,{颛兴路345弄},5.01E+12,0.256656627,,,,,,,,,,,,,,,,,,,,,,,,,
颛卫路175弄,颛桥,颛桥,23,0,Null,48,5,0,30292,暂无信息,31.0718,121.406,{颛卫路175弄},5.01E+12,0.282245224,,,,,,,,,,,,,,,,,,,,,,,,,
颛卫路155弄,颛桥,颛桥,23,0,Null,48,5,0,27106,上海颛桥房地产有限公司,31.0716,121.406,{颛卫路155弄},5.01E+12,0.282267572,,,,,,,,,,,,,,,,,,,,,,,,,
颛卫路135弄,颛桥,颛桥,21,0,Null,40,5,0,27106,暂无信息,31.0711,121.406,{颛卫路135弄},5.01E+12,0.282267572,,,,,,,,,,,,,,,,,,,,,,,,,
颛桥新村,颛桥,颛桥,Null,0,Null,2,3,0,Null,暂无信息,31.0749,121.407,{颛桥新村},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
颛桥教师楼,颛桥,颛桥,Null,0,Null,2,2,0,24468,暂无信息,31.0767,121.409,{老沪闵路3196弄},5.01E+12,0.183383498,,,,,,,,,,,,,,,,,,,,,,,,,
颛建路87号,颛桥,颛桥,35,0,Null,8,2,0,11376,暂无信息,31.0749,121.404,{颛建路87号},5.10E+14,0.282243184,,,,,,,,,,,,,,,,,,,,,,,,,
颛建路62弄,颛桥,颛桥,30,0,Null,38,5,0,22214,暂无信息,31.0755,121.405,{颛建路62弄},5.01E+12,0.282250273,,,,,,,,,,,,,,,,,,,,,,,,,
颛建路39弄,颛桥,颛桥,34,0,Null,29,3,0,22214,暂无信息,31.076,121.406,{颛建路39弄},5.01E+12,0.282250273,,,,,,,,,,,,,,,,,,,,,,,,,
颛建路2至10号,颛桥,颛桥,29,0,Null,1,2,0,Null,暂无信息,31.0764,121.406,{颛建路2-10号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
颛建路203弄,颛桥,颛桥,31,0,Null,218,12,0,22214,上海颛桥房地产有限公司,31.0746,121.403,{颛建路203弄},5.01E+12,0.282250273,,,,,,,,,,,,,,,,,,,,,,,,,
颛建公寓,颛桥,颛桥,Null,0,Null,34,3,0,31148,暂无信息,31.0771,121.403,{光华路99号},5.01E+12,0.434797522,,,,,,,,,,,,,,,,,,,,,,,,,
砖桥小区,新桥,新桥,Null,0,Null,4,3,0,Null,暂无信息,31.0894,121.278,{洞莘路186弄},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
祝苑公寓,祝桥,祝桥,18,0,Null,10,4,0,10634,上海祝桥新镇投资发展有限公司,31.1323,121.761,{南祝路5009弄},5.01E+12,0.12410342,,,,,,,,,,,,,,,,,,,,,,,,,
祝桥镇共青路,祝桥,祝桥,23,0,Null,8,2,0,Null,暂无信息,31.1214,121.761,{祝桥镇共青路85号201},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
祝康苑,祝桥,祝桥,3,0,Null,404,26,0,21162,暂无信息,31.1323,121.761,{南祝路108弄},5.01E+12,0.426080961,,,,,,,,,,,,,,,,,,,,,,,,,
祝和苑,祝桥,祝桥,7,2,Null,2620,205,35,20964,上海祝桥新镇投资发展有限公司,31.1283,121.769,{千汇路1000弄},5.01E+12,0.293499526,,,,,,,,,,,,,,,,,,,,,,,,,
祝城路85弄,祝桥,祝桥,19,0,Null,295,30,0,20081,上海祝桥新镇投资发展有限公司,31.1144,121.768,{祝城路85弄},5.01E+12,0.282222783,,,,,,,,,,,,,,,,,,,,,,,,,
祝城路84弄,祝桥,祝桥,19,0,Null,240,25,0,21236,上海祝桥新镇投资发展有限公司,31.1144,121.768,{祝城路84弄},5.01E+12,0.282339614,,,,,,,,,,,,,,,,,,,,,,,,,
祝城路82幢,祝桥,祝桥,19,0,Null,40,5,0,Null,暂无信息,31.1148,121.769,{祝城路82幢},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
祝城路77弄,祝桥,祝桥,18,0,Null,90,10,0,Null,上海祝桥新镇投资发展有限公司,31.1144,121.768,{祝城路77弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
祝城路29号,祝桥,祝桥,19,0,Null,10,1,0,Null,Null,31.1145,121.768,{祝城路29号},5.01E+15,Null,,,,,,,,,,,,,,,,,,,,,,,,,
祝城路19号,祝桥,祝桥,19,0,Null,10,1,0,Null,Null,31.1145,121.768,{祝城路19号},5.01E+15,Null,,,,,,,,,,,,,,,,,,,,,,,,,
祝安苑,祝桥,祝桥,4,0,Null,2184,139,35,21045,上海祝桥新镇投资发展有限公司,31.1364,121.795,{祝潘公路301弄},5.01E+12,0.277383837,,,,,,,,,,,,,,,,,,,,,,,,,
住友名人苑,金杨,金杨,Null,0,Null,75,58,0,51314,暂无信息,31.254,121.574,{张扬路2999弄},5.10E+14,0.303988944,,,,,,,,,,,,,,,,,,,,,,,,,
住友名人花园,金杨,金杨,16,2.6,Null,552,49,59,53984,上海住友房地产发展有限公司,31.2549,121.573,{张杨路2999弄},5.01E+12,0.282281705,,,,,,,,,,,,,,,,,,,,,,,,,
住友嘉馨名园,菊园新区,菊园新区,13,0,Null,926,70,48,24966,上海住力房地产开发有限责任公司,31.4059,121.259,{平城路606弄},5.01E+12,0.326751937,,,,,,,,,,,,,,,,,,,,,,,,,
住友公寓,万体馆,万体馆,19,1.2,Null,416,4,30,54987,住总集团,31.1819,121.45,{龙华西路345弄},5.01E+12,0.407556919,,,,,,,,,,,,,,,,,,,,,,,,,
住友昌盛新苑,世博,世博,13,0,Null,296,17,0,63903,上海住友房地产发展有限公司,31.1832,121.516,{东明路660弄},5.01E+12,0.158849907,,,,,,,,,,,,,,,,,,,,,,,,,
住友宝莲,淞宝,淞宝,14,1.6,Null,696,40,40,55952,上海住联房地产发展有限公司,31.3998,121.492,{牡丹江路1242弄},5.01E+12,0.282293434,,,,,,,,,,,,,,,,,,,,,,,,,
住嘉新苑,张庙,张庙,11,2.3,Null,138,4,36,43536,上海住名房地产有限公司,31.3403,121.453,{通河路438弄},5.01E+12,0.174534672,,,,,,,,,,,,,,,,,,,,,,,,,
住嘉佳园,丰庄,丰庄,9,1.8,Null,831,46,35,38354,上海住嘉房地产发展有限公司,31.2562,121.364,{丰庄北路5弄},5.01E+12,0.356803433,,,,,,,,,,,,,,,,,,,,,,,,,
住大商务楼,植物园,植物园,13,0,Null,9,3,0,Null,暂无信息,31.1569,121.445,{罗城路530号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
竹之苑,齐门,齐门,Null,0,板楼/平房,62,5,0,19479,Null,31.3284,120.632,{临顿路西北街50号},2.31E+15,0.202676161,,,,,,,,,,,,,,,,,,,,,,,,,
竹苑新村（姑苏）,十全街,十全街,Null,0,板楼,497,20,0,17681,暂无信息,31.3003,120.649,{竹辉路36号},2.31E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
竹苑,衡山路,衡山路,83,0,Null,1,2,0,Null,暂无信息,31.2093,121.451,{吴兴路83号},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
竹园新村（浦东）,源深,源深,29,0,板楼,3684,185,0,75484,上海建工集团,31.2334,121.538,"{潍坊路238弄,"" 潍坊路252弄"","" 潍坊路260号"","" 潍坊路335弄1-3支弄"","" 潍坊路355弄"","" 潍坊路375弄"","" 源深路600弄1-3支弄"","" 潍坊路262号""}",5.01E+12,0.282283249,,,,,,,,,,,,,,,,,,,,,,,,,
竹园新村（奉贤）,奉城,奉城,Null,0,板楼,6,1,0,8355,Null,30.9176,121.649,{竹园新村},5.01E+15,0.282338993,,,,,,,,,,,,,,,,,,,,,,,,,
竹园小区（嘉定）,菊园新区,菊园新区,22,2.5,Null,440,35,36,Null,上海嘉宏房地产有限责任公司,31.3838,121.242,{清河路420弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
竹园公寓,菊园新区,菊园新区,22,2.14,Null,303,31,36,14485,暂无信息,31.3869,121.244,{项泾西街58弄},5.01E+12,0.101541072,,,,,,,,,,,,,,,,,,,,,,,,,
竹园高层,源深,源深,27,1.8,Null,2008,12,45,66227,上海第八房地产开发公司、市政建设开发公司,31.2359,121.537,"{张杨路1050弄,张杨路1318号,张杨路1308号,张杨路1338号,张杨路1348号,福山路309号}",5.01E+12,0.374336692,,,,,,,,,,,,,,,,,,,,,,,,,
竹亭路162弄,叶榭,叶榭,16,0,Null,2,3,0,Null,暂无信息,30.9352,121.282,{竹亭路162弄},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
竹南小区,潍坊,潍坊,27,2.1,Null,720,47,35,77510,上海建工集团,31.2321,121.534,"{潍坊路168弄1-37号,潍坊路208弄,潍坊路248号,潍坊路254号,潍坊路256号,潍坊路258号}",5.01E+12,0.309393122,,,,,,,,,,,,,,,,,,,,,,,,,
竹林路10弄,潍坊,潍坊,Null,0,Null,1,2,0,Null,暂无信息,31.2303,121.538,{竹林路10弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
竹辉新村,南门,南门,Null,1.2,板楼/平房,190,14,30,16239,暂无信息,31.298,120.633,{竹辉路651号},2.40E+14,0.260892101,,,,,,,,,,,,,,,,,,,,,,,,,
竹辉商厦,十全街,十全街,Null,0,板楼,60,1,0,7882,暂无信息,31.2998,120.643,{竹辉路208号},2.40E+14,0.420958352,,,,,,,,,,,,,,,,,,,,,,,,,
竹辉路99号,十全街,十全街,Null,2.6,板楼,64,5,25,Null,暂无信息,31.3009,120.64,{竹辉路99号},2.40E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
竹辉路100号,十全街,十全街,Null,2.6,板楼,134,6,25,23299,暂无信息,31.3006,120.64,{竹辉路100号},2.40E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
猪行河头后街,留园西园,留园西园,Null,0,Null,1,1,0,Null,暂无信息,31.3301,120.599,{猪行河头后街},2.40E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
诸翟西街91弄,华漕,华漕,Null,0,Null,1,2,0,Null,暂无信息,31.2097,121.299,{诸翟西街91弄},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
诸翟平乐路225弄,华漕,华漕,14,0,Null,2,3,0,Null,暂无信息,31.2104,121.297,{诸翟平乐路225弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
诸新一村,华漕,华漕,21,1.2,Null,134,135,30,40917,上海金丰房地产实业公司,31.212,121.297,"{平乐路168号,平乐路125号}",5.01E+12,0.025098723,,,,,,,,,,,,,,,,,,,,,,,,,
诸新三村,华漕,华漕,22,0.2,Null,648,48,35,30048,天津诸新三村投资有限公司,31.2151,121.297,{纪翟路450号},5.01E+12,0.291825888,,,,,,,,,,,,,,,,,,,,,,,,,
诸家宅小区,龙华,龙华,26,0,Null,258,13,0,68881,暂无信息,31.1768,121.45,{龙漕路235弄},5.01E+12,0.256286142,,,,,,,,,,,,,,,,,,,,,,,,,
珠溪苑,朱泾,朱泾,7,0,Null,33,12,35,17096,暂无信息,30.9061,121.176,{临源街468号},5.01E+12,0.481821324,,,,,,,,,,,,,,,,,,,,,,,,,
珠溪新苑,朱家角,朱家角,7,0,Null,1265,136,25,13441,暂无信息,31.1337,121.048,{石家浜东路88弄},5.01E+12,0.235902479,,,,,,,,,,,,,,,,,,,,,,,,,
珠江悦公馆,赵巷,赵巷,3,3.1,板楼,1220,13,0,16615,暂无信息,31.1571,121.239,{沪青平公路2799弄},5.01E+12,0.282244728,,,,,,,,,,,,,,,,,,,,,,,,,
珠江新城,木渎,木渎,Null,2,Null,561,2,20,18118,暂无信息,31.2608,120.547,{珠江南路1083号},2.40E+14,0.497861498,,,,,,,,,,,,,,,,,,,,,,,,,
珠江新城,松江新城,松江新城,12,0,Null,1616,56,0,21877,骏景房地产开发有限公司,31.0396,121.216,"{文诚路888弄,"" 秋菊路888弄""}",5.01E+12,0.185123967,,,,,,,,,,,,,,,,,,,,,,,,,
珠江小区,木渎,木渎,Null,1.2,Null,2,1,40,10441,暂无信息,31.2604,120.547,{珠江南路1083号},2.40E+14,-0.305101478,,,,,,,,,,,,,,,,,,,,,,,,,
珠江香樟园,周家嘴路,周家嘴路,13,2.5,Null,945,35,35,64838,上海珠江投资有限公司,31.2782,121.549,{河间路827弄},5.01E+12,0.462770259,,,,,,,,,,,,,,,,,,,,,,,,,
珠江香樟南园,周家嘴路,周家嘴路,12,3,Null,1443,27,35,67031,上海珠江投资有限公司,31.2757,121.55,{平凉路1889弄},5.01E+12,0.39181822,,,,,,,,,,,,,,,,,,,,,,,,,
珠江玫瑰花园（公寓）,源深,源深,20,2.17,Null,533,6,40,51506,海南珠江实业股份有限公司上海房地产公司,31.2488,121.538,{浦东大道1097弄},5.01E+12,0.282260502,,,,,,,,,,,,,,,,,,,,,,,,,
珠江玫瑰花园（别墅）,源深,源深,21,2.17,Null,10,11,40,44863,海南珠江实业股份有限公司上海房地产公司,31.2485,121.539,{浦东大道1097弄},5.01E+12,0.282260545,,,,,,,,,,,,,,,,,,,,,,,,,
珠江古北里,金虹桥,金虹桥,Null,0,Null,0,1,0,Null,暂无信息,31.1826,121.391,{闵行区虹桥镇26号},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
珠江创意中心,阳城,阳城,Null,0,Null,27,4,0,22714,暂无信息,31.2905,121.455,{灵石路695号},5.01E+12,0.026357807,,,,,,,,,,,,,,,,,,,,,,,,,
珠光苑,川沙,川沙,21,2.35,Null,360,31,3,29560,上海光大房地产有限公司,31.2008,121.69,{华夏二路200弄},5.01E+12,0.217415596,,,,,,,,,,,,,,,,,,,,,,,,,
珠光新村,朱家角,朱家角,14,0,板楼,5,5,0,14795,暂无信息,31.1146,121.059,"{珠光新村,漕平支路2弄}",5.01E+12,0.167906358,,,,,,,,,,,,,,,,,,,,,,,,,
珠港街335弄,亭林,亭林,Null,0,Null,0,1,0,Null,暂无信息,30.8533,121.346,{珠港街335弄},5.10E+14,Null,,,,,,,,,,,,,,,,,,,,,,,,,
朱莘苑,梅陇,梅陇,13,2.04,Null,160,8,30,41809,上海沪莘置业发展有限公司,31.1293,121.432,{莘朱路2111弄},5.01E+12,0.190699817,,,,,,,,,,,,,,,,,,,,,,,,,
朱梅小区,梅陇,梅陇,19,2.3,Null,676,59,35,43713,上海沪兴发展有限公司,31.1362,121.419,{上中西路925弄},5.01E+12,0.37385727,,,,,,,,,,,,,,,,,,,,,,,,,
朱林路31弄,亭林,亭林,22,0,Null,22,5,0,Null,暂无信息,30.8465,121.325,{朱林路31弄},5.01E+12,Null,,,,,,,,,,,,,,,,,,,,,,,,,
朱家庄新村,石路,石路,Null,1.5,板楼/平房,108,5,21,14568,Null,31.316,120.599,{金门路与彩香路交界},2.31E+15,0.192206922,,,,,,,,,,,,,,,,,,,,,,,,,
朱家园,南门,南门,Null,2.8,平房,51,3,20,20096,Null,31.3043,120.622,{道前街},2.31E+15,0.161043887,,,,,,,,,,,,,,,,,,,,,,,,,
